index,path,bank,size,census_blob_sha1,actual_blob_sha1,blob_match,status,detail,elapsed_ms,engine_commit,sample_rate
457,resources/data/patches_3rdparty/Dan Maurer/FX/Cricket Song.fxp,contributor,28490,fc462348a689d705eef3031231de43d3c637522e,fc462348a689d705eef3031231de43d3c637522e,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
458,resources/data/patches_3rdparty/Dan Maurer/FX/Flubber.fxp,contributor,29190,68b4bb6d0d58784e90941d7cffc02a89fa46a9b4,68b4bb6d0d58784e90941d7cffc02a89fa46a9b4,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
459,resources/data/patches_3rdparty/Dan Maurer/FX/Lake Eerie.fxp,contributor,28746,f593e68e5eddb7f1e7bd6a22cf6166ba2bf42f75,f593e68e5eddb7f1e7bd6a22cf6166ba2bf42f75,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
460,resources/data/patches_3rdparty/Dan Maurer/FX/Manic.fxp,contributor,29488,e85ed07b4404bffba08c6cbe27feae1bebf1ec53,e85ed07b4404bffba08c6cbe27feae1bebf1ec53,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
461,resources/data/patches_3rdparty/Dan Maurer/FX/Rainfall.fxp,contributor,29872,7b40b06df4b66028e0ee0ae02eddccfe79f154e9,7b40b06df4b66028e0ee0ae02eddccfe79f154e9,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
462,resources/data/patches_3rdparty/Dan Maurer/FX/Space Pigs.fxp,contributor,24898,10622985032378aff286f122e074918ef50234d7,10622985032378aff286f122e074918ef50234d7,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
463,resources/data/patches_3rdparty/Dan Maurer/FX/Star Dust.fxp,contributor,28932,5f4258a576b9802d866d08a3189b0274757fe47d,5f4258a576b9802d866d08a3189b0274757fe47d,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
464,resources/data/patches_3rdparty/Dan Maurer/FX/Summer Insects.fxp,contributor,29993,f095b0799385dbbf91ff0939a027b099e39bc3ab,f095b0799385dbbf91ff0939a027b099e39bc3ab,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
465,resources/data/patches_3rdparty/Dan Maurer/FX/The Descent.fxp,contributor,58210,2714e1ce2a5c7a280dc5a3bb3388decb736d09b3,2714e1ce2a5c7a280dc5a3bb3388decb736d09b3,True,ok,,54,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
466,resources/data/patches_3rdparty/Dan Maurer/Keys/Bonita Keys.fxp,contributor,28601,e16bcb74ca6b7e464738985f97f54dd7ca0b94b4,e16bcb74ca6b7e464738985f97f54dd7ca0b94b4,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
467,resources/data/patches_3rdparty/Dan Maurer/Keys/Detuned Vibes.fxp,contributor,25320,5fd81cddae0392229928e34e78a37842d9da837c,5fd81cddae0392229928e34e78a37842d9da837c,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
468,resources/data/patches_3rdparty/Dan Maurer/Keys/FM Acoustic Piano 1.fxp,contributor,25936,5ca18e336bc9015004a06c5da6850e5ff5d010fc,5ca18e336bc9015004a06c5da6850e5ff5d010fc,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
469,resources/data/patches_3rdparty/Dan Maurer/Keys/FM Acoustic Piano 2.fxp,contributor,25979,efe99e4620cf51e20cbcff718b5f9971fe34e35c,efe99e4620cf51e20cbcff718b5f9971fe34e35c,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
470,resources/data/patches_3rdparty/Dan Maurer/Keys/FM Piano 1.fxp,contributor,25210,0f155eaa2f5e9b23a1fecb3c1ce701860982556e,0f155eaa2f5e9b23a1fecb3c1ce701860982556e,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
471,resources/data/patches_3rdparty/Dan Maurer/Keys/FM Piano 2.fxp,contributor,29771,302a0534a1ee19bef9d7bca21ded704a521f9fcf,302a0534a1ee19bef9d7bca21ded704a521f9fcf,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
472,resources/data/patches_3rdparty/Dan Maurer/Keys/FM Piano 3.fxp,contributor,26239,a690cf54e8e87ceb6d7d3e4b42d8c300e786b76c,a690cf54e8e87ceb6d7d3e4b42d8c300e786b76c,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
473,resources/data/patches_3rdparty/Dan Maurer/Keys/Forte Piano.fxp,contributor,29982,4f37bfce95f35fcc061d2fd3b1f000f0784aba8a,4f37bfce95f35fcc061d2fd3b1f000f0784aba8a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
474,resources/data/patches_3rdparty/Dan Maurer/Keys/Glass Harpsichord.fxp,contributor,30960,cece63ae62ff18e79ec53a7ca68af25d34d19e4f,cece63ae62ff18e79ec53a7ca68af25d34d19e4f,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
475,resources/data/patches_3rdparty/Dan Maurer/Keys/Piano Vector.fxp,contributor,46203,c576ee78ff9a0c3eb6cadf22554f58ca2d593e99,c576ee78ff9a0c3eb6cadf22554f58ca2d593e99,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
476,resources/data/patches_3rdparty/Dan Maurer/Leads/By The Way....fxp,contributor,35796,d86518daa1af3c99eb9004d99240f0cf5094e587,d86518daa1af3c99eb9004d99240f0cf5094e587,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
477,resources/data/patches_3rdparty/Dan Maurer/Leads/Positive Feedback.fxp,contributor,36130,9341525e47591094fe70cb4abb26a1db61296b65,9341525e47591094fe70cb4abb26a1db61296b65,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
478,resources/data/patches_3rdparty/Dan Maurer/Leads/Reluctant Leader.fxp,contributor,36607,ce41e22de5c7c863f01dd9f3d77a20619de4ab0a,ce41e22de5c7c863f01dd9f3d77a20619de4ab0a,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
479,resources/data/patches_3rdparty/Dan Maurer/Leads/Second Thoughts.fxp,contributor,38416,d4372453feff4f7f97fe04eb1e1cd5c2e2f71d71,d4372453feff4f7f97fe04eb1e1cd5c2e2f71d71,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
480,resources/data/patches_3rdparty/Dan Maurer/Leads/Sharp Lead.fxp,contributor,32487,92ec8921be306d56813b9a0c46e0822eead717cf,92ec8921be306d56813b9a0c46e0822eead717cf,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
481,resources/data/patches_3rdparty/Dan Maurer/Leads/Soft Sync.fxp,contributor,29089,cc8db436d43b0354789fc508363920297766f5d0,cc8db436d43b0354789fc508363920297766f5d0,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
482,resources/data/patches_3rdparty/Dan Maurer/Leads/Sync Sweep Lead.fxp,contributor,35561,0b5edc809a38cd2eab316d44f0fdc2fa27d3e3a6,0b5edc809a38cd2eab316d44f0fdc2fa27d3e3a6,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
483,resources/data/patches_3rdparty/Dan Maurer/Leads/Third Release.fxp,contributor,36376,7510827a23caac002ff5757a21c0e782f48222ec,7510827a23caac002ff5757a21c0e782f48222ec,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
484,resources/data/patches_3rdparty/Dan Maurer/Pads/Dark Friday.fxp,contributor,24957,49b1e9a7a69eb5798c6a084804cb5bc2af5644dc,49b1e9a7a69eb5798c6a084804cb5bc2af5644dc,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
485,resources/data/patches_3rdparty/Dan Maurer/Pads/Drone Bee.fxp,contributor,28842,cf8a471f73203319622ea259e88bcc4c6f0111af,cf8a471f73203319622ea259e88bcc4c6f0111af,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
486,resources/data/patches_3rdparty/Dan Maurer/Pads/Fingers On Wine Glass.fxp,contributor,28255,a41014dc72ce21ca71325340f09d538808db8285,a41014dc72ce21ca71325340f09d538808db8285,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
487,resources/data/patches_3rdparty/Dan Maurer/Pads/Galaxy Pad.fxp,contributor,29163,cd7b65b9ac619777a621be864edda5dc1684f1ff,cd7b65b9ac619777a621be864edda5dc1684f1ff,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
488,resources/data/patches_3rdparty/Dan Maurer/Pads/Here's Your Sine.fxp,contributor,31324,e03c51d77401fc899002f66628310c3b38b71141,e03c51d77401fc899002f66628310c3b38b71141,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
489,resources/data/patches_3rdparty/Dan Maurer/Pads/Ice Cream Sundae.fxp,contributor,94975,855c5c18781dac5612c086153bda481feb4afada,855c5c18781dac5612c086153bda481feb4afada,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
490,resources/data/patches_3rdparty/Dan Maurer/Pads/Jellyfish.fxp,contributor,41714,6a35e0f39a433c85ef7cfd5d787fd9c33f35dbb4,6a35e0f39a433c85ef7cfd5d787fd9c33f35dbb4,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
491,resources/data/patches_3rdparty/Dan Maurer/Pads/Lush PWM Strings.fxp,contributor,42147,05f14b0db191a4538944fb1e1961e9fc2c9a1933,05f14b0db191a4538944fb1e1961e9fc2c9a1933,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
492,resources/data/patches_3rdparty/Dan Maurer/Pads/Muted Square Pad.fxp,contributor,28859,bdf606c7c0e446302e727efda22c69844e54ebf8,bdf606c7c0e446302e727efda22c69844e54ebf8,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
493,resources/data/patches_3rdparty/Dan Maurer/Pads/Pulling Strings.fxp,contributor,62213,04f402c62cca1601de26d5b1dca8fabf13150560,04f402c62cca1601de26d5b1dca8fabf13150560,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
494,resources/data/patches_3rdparty/Dan Maurer/Pads/The Voice.fxp,contributor,160672,cbda3b1d43395312fd3341ee051e01400727e5da,cbda3b1d43395312fd3341ee051e01400727e5da,True,ok,,71,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
495,resources/data/patches_3rdparty/Dan Maurer/Pads/Touch Brass.fxp,contributor,58917,00b7142c6496409f801efad5686a550945c30d3b,00b7142c6496409f801efad5686a550945c30d3b,True,ok,,23,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
496,resources/data/patches_3rdparty/Dan Maurer/Pads/Touch String - Brass.fxp,contributor,26520,8981aac0948f74895b56f5bf247d85f169d5ac0d,8981aac0948f74895b56f5bf247d85f169d5ac0d,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
497,resources/data/patches_3rdparty/Dan Maurer/Pads/Until Then.fxp,contributor,149300,a9e1a91daff5b49230babc61ae65aafd0a616eb1,a9e1a91daff5b49230babc61ae65aafd0a616eb1,True,ok,,11,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
498,resources/data/patches_3rdparty/Dan Maurer/Pads/Wave Complex.fxp,contributor,227542,83b802f9494414484ce58aff838adc32867ab9d0,83b802f9494414484ce58aff838adc32867ab9d0,True,ok,,58,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
499,resources/data/patches_3rdparty/Dan Maurer/Percussion/Big Bells.fxp,contributor,27830,d0acf89231dce662052a5a3023ed73d8d24e570f,d0acf89231dce662052a5a3023ed73d8d24e570f,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
500,resources/data/patches_3rdparty/Dan Maurer/Percussion/Morphing Bells.fxp,contributor,29075,0f4431161b744a017d00ab81779571ec63697a17,0f4431161b744a017d00ab81779571ec63697a17,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
501,resources/data/patches_3rdparty/Dan Maurer/Percussion/Phased Gong 1.fxp,contributor,27698,3fe5c4f3f0e150176dc4d04e32305a35ca96cbbe,3fe5c4f3f0e150176dc4d04e32305a35ca96cbbe,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
502,resources/data/patches_3rdparty/Dan Maurer/Percussion/Phased Gong 2.fxp,contributor,28928,ce4466d0a6a212f916a65b3041ae8539b04694c4,ce4466d0a6a212f916a65b3041ae8539b04694c4,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
503,resources/data/patches_3rdparty/Dan Maurer/Percussion/Phased Gong 3.fxp,contributor,28230,a358506a90f1645b4fc4133b153c5c8ae745b11a,a358506a90f1645b4fc4133b153c5c8ae745b11a,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
504,resources/data/patches_3rdparty/Dan Maurer/Percussion/Smooth Bells.fxp,contributor,34106,0c6a0a1a50ed4758d653f91087c2a88cc5328646,0c6a0a1a50ed4758d653f91087c2a88cc5328646,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
505,resources/data/patches_3rdparty/Dan Maurer/Percussion/Synclav Bells.fxp,contributor,26010,a9166c6784ceaeecc745783c33c4ac7c9a6cc956,a9166c6784ceaeecc745783c33c4ac7c9a6cc956,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
506,resources/data/patches_3rdparty/Dan Maurer/Plucks/Bowed Plucked Pipe.fxp,contributor,29694,20d76e71810eb78b5bb7cf220281d1a3c77e7a11,20d76e71810eb78b5bb7cf220281d1a3c77e7a11,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
507,resources/data/patches_3rdparty/Dan Maurer/Plucks/Comb Harp.fxp,contributor,28978,4d01c61e29a1194a3c12383ff0cd3cf5192a7654,4d01c61e29a1194a3c12383ff0cd3cf5192a7654,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
508,resources/data/patches_3rdparty/Dan Maurer/Plucks/Galactic Harp.fxp,contributor,28853,e80cf3424928c26edc37b6b535fb27f90adeacd0,e80cf3424928c26edc37b6b535fb27f90adeacd0,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
509,resources/data/patches_3rdparty/Dan Maurer/Plucks/Hidden Tiger.fxp,contributor,29077,ed6d767bcc1dd81f5913528d7d11c951d79ab99c,ed6d767bcc1dd81f5913528d7d11c951d79ab99c,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
510,resources/data/patches_3rdparty/Dan Maurer/Plucks/Muther Plucker.fxp,contributor,29168,410423da4eb078c8eb41cf1eef6e7c2379efb663,410423da4eb078c8eb41cf1eef6e7c2379efb663,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
511,resources/data/patches_3rdparty/Dan Maurer/Plucks/Power Chord.fxp,contributor,27080,016504f0e79c94146495b2fc3974a40b25dca6bb,016504f0e79c94146495b2fc3974a40b25dca6bb,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
512,resources/data/patches_3rdparty/Dan Maurer/Plucks/Purple.fxp,contributor,29660,686937b6bd827bda720a937aaa6f618adfb35607,686937b6bd827bda720a937aaa6f618adfb35607,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
513,resources/data/patches_3rdparty/Dan Maurer/Plucks/Resonated Pluck.fxp,contributor,29029,34a9c1d97945869533d7899644e0c00339a6f25d,34a9c1d97945869533d7899644e0c00339a6f25d,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
514,resources/data/patches_3rdparty/Dan Maurer/Plucks/Sine Of The Times.fxp,contributor,35157,8dd9fa7d2aeef3998a2c2d0e32b355ab905a5cbd,8dd9fa7d2aeef3998a2c2d0e32b355ab905a5cbd,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
515,resources/data/patches_3rdparty/Dan Maurer/Plucks/Strum Up.fxp,contributor,23669,f92685cb5aa1fe82c48438beb783e8b5ebc247f2,f92685cb5aa1fe82c48438beb783e8b5ebc247f2,True,ok,,2,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
516,resources/data/patches_3rdparty/Dan Maurer/Rhythms/A Robotic Mind.fxp,contributor,49482,556fa08e76a082a91c34f9d0deaca113ddd04826,556fa08e76a082a91c34f9d0deaca113ddd04826,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
517,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Alternate Solution.fxp,contributor,31721,338cdbdc1a910b84c922dce205dfa3632bdfda35,338cdbdc1a910b84c922dce205dfa3632bdfda35,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
518,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Bad Influence.fxp,contributor,217252,4e79379314857a4608ae5d19195f4989a84f879b,4e79379314857a4608ae5d19195f4989a84f879b,True,ok,,112,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
519,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Boidae.fxp,contributor,46972,0ed5ab89d9d43c503825c291a924290786db59d8,0ed5ab89d9d43c503825c291a924290786db59d8,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
520,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Brave New World.fxp,contributor,193312,baf9147f09bc01af9556f381847550f05eb97e58,baf9147f09bc01af9556f381847550f05eb97e58,True,ok,,14,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
521,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Certified.fxp,contributor,281376,f879c45a12d72c6a5600151ea6f16da93355a513,f879c45a12d72c6a5600151ea6f16da93355a513,True,ok,,61,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
522,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Chime Charm.fxp,contributor,78622,8a0e8d3e14185f9a715271f5a4de4c2a74d05192,8a0e8d3e14185f9a715271f5a4de4c2a74d05192,True,ok,,16,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
523,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Dancing Strings.fxp,contributor,39267,e250965155989fe9e9d98b6ce31f2129f02c252d,e250965155989fe9e9d98b6ce31f2129f02c252d,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
524,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Dizzy Busy.fxp,contributor,209237,e36ee2308b6ffad7af43375334120f69dccc4b1b,e36ee2308b6ffad7af43375334120f69dccc4b1b,True,ok,,23,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
525,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Dropper.fxp,contributor,30591,99c72c3a070c53d51f6ac5cf0824b26404c2dc0a,99c72c3a070c53d51f6ac5cf0824b26404c2dc0a,True,ok,,3,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
526,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Earfull.fxp,contributor,210678,bd516b6e47d62b5e04620d1266c8f76646f3f5de,bd516b6e47d62b5e04620d1266c8f76646f3f5de,True,ok,,22,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
527,resources/data/patches_3rdparty/Dan Maurer/Rhythms/FM Waves 01.fxp,contributor,35815,875463cd205eaeaa28c2819f8b7d79f743eb9714,875463cd205eaeaa28c2819f8b7d79f743eb9714,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
528,resources/data/patches_3rdparty/Dan Maurer/Rhythms/FM Waves 02.fxp,contributor,26488,fe57c9e178eac1afbb46dce258d00def2a4f86c0,fe57c9e178eac1afbb46dce258d00def2a4f86c0,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
529,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Fire Breather.fxp,contributor,31055,9ebd32e1a12fad45a40514514b548a2d7174fc19,9ebd32e1a12fad45a40514514b548a2d7174fc19,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
530,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Generator.fxp,contributor,80022,a11f3e598323b7705ad1c47c1ed0ae6aa540c313,a11f3e598323b7705ad1c47c1ed0ae6aa540c313,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
531,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Hartsfield.fxp,contributor,87491,ededa8610551807d45e40fd19ecf0ee54fe93a74,ededa8610551807d45e40fd19ecf0ee54fe93a74,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
532,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Jambourie.fxp,contributor,45918,b41647aa53da9092780329b2b443bba50dcb31f3,b41647aa53da9092780329b2b443bba50dcb31f3,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
533,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Ka$h.fxp,contributor,56189,fac3fb96afb1ac590eb5b5fb40a25a94fe6c3d6a,fac3fb96afb1ac590eb5b5fb40a25a94fe6c3d6a,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
534,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Lanes.fxp,contributor,232942,0a09dbc21be74b4f47ac4a85048c748c476a5d52,0a09dbc21be74b4f47ac4a85048c748c476a5d52,True,ok,,22,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
535,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Moving Day.fxp,contributor,45502,e21e386f4b4bfb6714b7ef5136588d0ba77f4b46,e21e386f4b4bfb6714b7ef5136588d0ba77f4b46,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
536,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Mumford's the Word.fxp,contributor,166208,4ced4798e8c34016cf85831c8663a423a52cf92d,4ced4798e8c34016cf85831c8663a423a52cf92d,True,ok,,16,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
537,resources/data/patches_3rdparty/Dan Maurer/Rhythms/North Atlantic.fxp,contributor,107068,42f1eef3df34f92eaa0732711a1b52dcae117e48,42f1eef3df34f92eaa0732711a1b52dcae117e48,True,ok,,9,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
538,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Old Tool Motion.fxp,contributor,67944,ae8979d7e0d4672fb02a5f0b77c0b5231aff5413,ae8979d7e0d4672fb02a5f0b77c0b5231aff5413,True,ok,,6,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
539,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Pick Me Minor Arp.fxp,contributor,169173,4163a84a949eebea80761575dc5f962d09003ced,4163a84a949eebea80761575dc5f962d09003ced,True,ok,,16,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
540,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Pick Me.fxp,contributor,168291,6e1f3ac8262621ceaa51fc8e13aab02057f50426,6e1f3ac8262621ceaa51fc8e13aab02057f50426,True,ok,,20,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
541,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Pipe Dreams.fxp,contributor,132642,1266b76d9853019a4bacc6f507fbfeea78541dd4,1266b76d9853019a4bacc6f507fbfeea78541dd4,True,ok,,13,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
542,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Prism.fxp,contributor,50614,000e866e516034d38cf38179d0c067002712a093,000e866e516034d38cf38179d0c067002712a093,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
543,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Pulstronic.fxp,contributor,55477,569bf9397c50e61a0d0e56cee565ae94c1d92913,569bf9397c50e61a0d0e56cee565ae94c1d92913,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
544,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Quinceanera.fxp,contributor,314426,a69e4ba3a4abe27d0455c898df44150ef9830ee6,a69e4ba3a4abe27d0455c898df44150ef9830ee6,True,ok,,32,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
545,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Reanimation.fxp,contributor,240120,11d5c3067dffa292a19c7fac180e33d9b26ca46c,11d5c3067dffa292a19c7fac180e33d9b26ca46c,True,ok,,18,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
546,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Rhythm and Lead.fxp,contributor,64183,c6d604f7622e0403a9b3fe0298864eed899a5836,c6d604f7622e0403a9b3fe0298864eed899a5836,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
547,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Rice Paper.fxp,contributor,31079,f7b7cc3faac97e5c6b33c1bba1bc32f5d4bfa364,f7b7cc3faac97e5c6b33c1bba1bc32f5d4bfa364,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
548,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Shuddup!.fxp,contributor,74512,7729c6a971a74c18c3dc022de514f13ec705f644,7729c6a971a74c18c3dc022de514f13ec705f644,True,ok,,7,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
549,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Six Palms.fxp,contributor,138631,2cf74738cc8339a1e787e83fe436c5a32b8ea597,2cf74738cc8339a1e787e83fe436c5a32b8ea597,True,ok,,12,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
550,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Stepping Out.fxp,contributor,85935,c6965c8aa79bb64217a927a55468266f0554aa79,c6965c8aa79bb64217a927a55468266f0554aa79,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
551,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Sweet Sixteen.fxp,contributor,110062,8a8fc4f4ac575a0d2eea6cac3257493384063264,8a8fc4f4ac575a0d2eea6cac3257493384063264,True,ok,,10,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
552,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Syncing Ship.fxp,contributor,166573,ab9f6b02d6f22541c8bf96c9b4b6ae7dd2ef8cff,ab9f6b02d6f22541c8bf96c9b4b6ae7dd2ef8cff,True,ok,,13,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
553,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Tin Men.fxp,contributor,172200,88c3884d93dfd1f22758661303046fa2bce24ccf,88c3884d93dfd1f22758661303046fa2bce24ccf,True,ok,,24,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
554,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Tinker Toys.fxp,contributor,30554,339dd88f5cdd08a722ad3bce40db15e496f98067,339dd88f5cdd08a722ad3bce40db15e496f98067,True,ok,,4,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
555,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Twelve Step Layer.fxp,contributor,56907,93c72f3e05e883dd6579702757fa8c20a4c8de31,93c72f3e05e883dd6579702757fa8c20a4c8de31,True,ok,,5,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
556,resources/data/patches_3rdparty/Dan Maurer/Rhythms/Two Bit.fxp,contributor,106692,4d109760829a38a40e15a546b9debfb74b97259e,4d109760829a38a40e15a546b9debfb74b97259e,True,ok,,8,58914e59c608ed4384ba6002e44c3465c58b2e71,48000
